88.38290894183027; 100.67455798426508
90.20433263270232; 94.20411138080703
92.42238288291219; 87.93240103858241
95.143293139239; 80.48525746562461
97.65222455765888; 75.68825607954656
100.85159203753473; 71.97551912852782
104.24488029621723; 69.2459214816068
107.83306544500914; 67.3030695446766
112.71004288382322; 66.05520885528173
117.58555615568324; 65.10193855704719
122.75439087401006; 65.13239322969198
127.32047686290841; 66.4358922633418
131.18978206688314; 67.93168522362708
135.649146553351; 70.70755054629694
139.71188448048102; 73.2846796077334
143.96659096381228; 77.23773516148134
